shuffle_id,brazil,canada,china,ethiopia,france,germany,guatemala,iceland,india,indonesia,kazakhstan,mexico,mongolia,morocco,netherlands,new_zealand,oman,pakistan,panama,peru,philippines,rwanda,saudi_arabia,serbia,singapore,south_korea,switzerland,thailand,uae,uk,usa,vietnam
191,1608.794553113837,1481.0521514042016,1558.2353845212785,1494.1982735191737,1505.206434148151,1466.2677127999948,1521.9609159860938,1509.7737207204366,1545.5908601779176,1484.2560940659598,1441.5206874335609,1507.0778495334243,1404.2789675818867,1478.9172121262084,1573.145161742513,1486.6364715401135,1436.7488339075342,1570.739846526474,1533.5108178788246,1588.1367544103932,1497.0293430545141,1429.7677379690106,1480.5152453707442,1517.0059006907597,1462.9786061934508,1497.1413027304638,1442.9163934014748,1577.8510611587892,1448.8706291254848,1550.0735149438804,1453.1083510391377,1446.6932111843123
192,1601.8795679189814,1486.70330661275,1546.471835988617,1491.548351183209,1494.504651011935,1485.393054623202,1517.876078901917,1513.337905399696,1539.9060447701877,1474.7541483362315,1442.9610371706929,1520.5596817749517,1393.3354844995952,1475.1307677075174,1582.7216051782316,1508.6926572425452,1437.9911170572987,1569.4143714686536,1540.0992558159921,1586.2642154473433,1490.8372479645438,1424.823081517001,1475.44477064511,1503.5748966684291,1475.5221702364981,1486.8418390799513,1455.4987111875814,1585.533310542218,1444.3416395788643,1550.0349466092066,1450.652007016989,1447.3502408440588
193,1608.9567878423545,1474.4720658917163,1550.6088153329904,1496.796468979991,1495.9717619881965,1463.0591692958421,1504.3129778842194,1505.3922007769913,1544.9232883125896,1494.7602990280047,1439.7827180688519,1510.5351176812283,1404.5174164005152,1491.1777931756542,1577.0880983955328,1500.3116516242617,1435.9861612763295,1574.6754117841974,1543.8236982905385,1582.4258332685333,1491.0954084815198,1429.541498119902,1481.734984781538,1525.0590462144012,1459.3955967790134,1489.4819271313745,1452.6434644299634,1589.6932796562655,1444.8612426288282,1541.145899376948,1446.620193654651,1449.1497234470562
194,1614.2575434775974,1492.156298218262,1554.84903085169,1491.0845913082373,1501.006992762083,1470.3661677740738,1527.0895564092598,1503.5706736343614,1533.7805517945255,1485.010424610783,1441.9837504866823,1517.1714131779231,1403.3404051852854,1478.3765832580336,1575.0432105030175,1508.2501984530097,1442.1790058141917,1573.1403072721116,1539.0158355919614,1588.3408573763236,1495.9848071108638,1427.975021694771,1465.4334390260947,1510.997320464527,1469.0176237406483,1480.8302647425667,1462.2648888439135,1567.2027741894615,1452.8307061526755,1533.116601698467,1446.2935138694636,1448.0396405071342
195,1612.4829438073139,1485.661561225662,1564.4499185393965,1483.1053528311284,1502.7622730828596,1461.6275633613025,1519.0668682360547,1519.9665673050988,1531.904944234613,1486.6461176625517,1443.2051575445837,1523.04164256752,1395.707233594508,1492.7071654473737,1576.0384084369284,1509.3066379344925,1443.1428654406225,1573.8970461932367,1544.280063710289,1589.022976439429,1483.3334826813243,1434.3875925656682,1467.1835109421486,1512.2430488016487,1451.827589483245,1489.3637209801082,1463.0002176783464,1575.869248011001,1437.3553005760887,1541.8153221283465,1439.993646984689,1445.6040115724215
196,1609.798519335088,1461.1233156528083,1564.2973573192473,1493.0736244427324,1499.1107544682818,1467.9812405101509,1525.4134017691226,1504.27313529748,1528.4739141561813,1487.7530111246651,1436.9142758629484,1519.58367003741,1399.5195995035556,1481.078987661196,1581.6234220970969,1505.0003727124163,1435.763293604078,1578.9202438902798,1531.497435633957,1591.1225345755622,1482.2483735838443,1425.9362211808743,1472.3987943508346,1505.9401942839286,1462.8239699488975,1505.5112384956312,1478.0748935966815,1574.2970958806445,1453.9709688304863,1539.3606501034508,1446.819393383383,1450.2960967070853
197,1613.9343585011711,1487.4474320228824,1565.231656973529,1501.9663900458029,1517.0807019578515,1456.8889743279335,1502.736106296775,1507.607808926165,1532.1977851692532,1485.125686115252,1442.3777280329336,1514.3827926799509,1389.4571230072884,1475.4808127902745,1585.7881933400956,1499.56879789747,1444.0787772332571,1552.5085048554556,1521.0746086992508,1586.6211466563109,1496.0136951501888,1431.5721234590926,1477.7724816905309,1510.4124181437362,1467.9368965922747,1507.2834339649712,1463.2864953250207,1581.6091134370379,1456.0403990275433,1533.502488480931,1441.2562016281504,1451.7588675716192
198,1588.5963024526263,1481.2859407945527,1544.3123681444104,1493.8666678954976,1500.9280590174299,1477.1504717156013,1512.0820812969318,1510.4847355876611,1530.459340215686,1485.7336941008136,1447.298385634827,1514.5086438443743,1404.9720854388245,1482.05364018954,1571.1678117415004,1505.0015590198182,1445.8138558956603,1581.9645130424235,1531.89195640906,1588.540570817117,1493.1638890698168,1424.486990634588,1472.5657210032036,1521.7380475303778,1463.6397122234162,1504.8880883146567,1457.415580676396,1573.8776673232076,1451.9791429940626,1538.2794098378818,1455.2044281362257,1444.648639001812
199,1601.1684841873682,1482.1183727848584,1563.3558824877587,1498.1722698965157,1499.905809918593,1480.230887746733,1518.2390160759899,1511.6020277470525,1530.126218909765,1472.0741292650246,1440.4277731812713,1535.2634599490148,1399.8920698587235,1482.5385544775647,1581.5842183879004,1497.0840580674137,1437.5170612961288,1559.5628298773843,1532.8160586109057,1580.1104273305616,1484.6395459893045,1435.5681651519994,1476.6762220340574,1517.2408562059427,1462.3616208934936,1496.346361698466,1469.8577064626552,1573.7091927905676,1445.6667711815642,1539.4539508737428,1441.4862408343283,1453.2037558273507
200,1604.5761580805747,1480.7681381433936,1552.9056148011503,1499.3866017372304,1511.2575292922545,1469.1787437849396,1512.483927535781,1498.8481940815818,1526.1814680982222,1492.5083808511074,1421.6588688184886,1521.2428601351282,1391.441964432747,1475.6072096182234,1568.0799230987047,1513.311520288457,1443.6352111144104,1581.1768338971763,1536.7076839788442,1595.6956745857635,1496.4009987867541,1425.8848862581572,1475.0826912914752,1518.3297298408531,1461.292799938433,1509.8502770018274,1445.4739311015467,1581.573720207993,1463.6500721381997,1552.4601580221704,1429.606387861927,1443.7418411764847
201,1596.2280110357833,1493.794130161538,1560.43292279977,1486.3054318015181,1500.5866253255679,1466.0789760075702,1516.5280092660676,1506.1732048365602,1532.716814749946,1477.0207381387786,1429.603725859945,1522.7816767383786,1402.8760471070248,1492.9729759620075,1587.3509726319369,1491.3640056108943,1460.9615202316681,1582.0090924643423,1546.9645665572843,1571.5317722232905,1488.981530911641,1419.6769993823834,1471.2924155744597,1529.5348093567723,1445.774960132289,1520.799892500118,1458.5876180838973,1579.502114694573,1453.9522970212386,1530.223707384049,1441.076522318159,1436.3159131305479
202,1611.9821513995748,1486.6104354670626,1572.4108849640982,1496.7310440337642,1512.6703739116608,1469.187437566708,1506.6757339869068,1497.986180121847,1523.7560108508676,1489.4484409263962,1442.3291365144592,1507.6874440387548,1395.1468973819374,1470.4976243948852,1566.4356085118839,1493.53704063018,1459.2945590207767,1580.3282067220564,1536.2312567248591,1588.297424270059,1496.4732257652336,1419.7107762331134,1474.3149112329818,1512.7013282647745,1452.8957912804394,1505.1837899547243,1461.9835533777464,1572.7566552341277,1471.3682254812886,1548.5791462779196,1437.6783410316982,1439.1103644272148
203,1600.6320002850268,1465.9428482379992,1573.6748216359742,1504.1563228723119,1507.0170103995858,1467.5134822386137,1514.428014541425,1514.3167643090655,1522.2509307612788,1479.5716142176695,1434.0611898559482,1516.9907987815275,1397.2010965184047,1483.6016666659493,1575.5307944590581,1503.297987399318,1443.3676378452164,1575.039429937094,1538.770554709768,1584.5934085286233,1479.0115908481052,1428.6595109055963,1470.5170479827257,1505.5280045710442,1467.5432548145416,1508.730566518835,1469.0121616494328,1585.5317754575865,1457.4374466863662,1534.8715430676882,1430.2870801903755,1460.9116431078446
204,1609.815488205359,1482.983347551421,1556.0317816505024,1496.2732607081105,1503.7724254993013,1473.9492998017824,1506.5555540371058,1501.1292041715299,1534.6020840401234,1482.7295574385867,1447.3763887290527,1513.6306178953018,1393.0331105994583,1484.3188437087733,1580.6266778214751,1498.4622812896425,1446.3913362488092,1582.4930066426439,1537.0819453627812,1590.520576338131,1493.2836962377055,1425.249084957997,1469.2164145733695,1503.2522699456213,1469.7669048136765,1490.8787392376744,1464.3219508223867,1571.291374096835,1451.9627691421158,1534.2324021923857,1447.0500496652362,1457.7175565751047
205,1589.6504251845195,1471.7092422716207,1567.5444475107802,1490.1038570714966,1503.2787180116113,1466.7599480938136,1523.3035088817226,1505.9491284688286,1533.248295032666,1480.287611229231,1422.8229905919288,1519.8161903296452,1408.6716464871304,1477.6659589609733,1590.9950128852256,1505.4650424802842,1440.9823944415912,1564.872847856635,1531.987942492269,1592.2421914296945,1492.782203575026,1434.0962614987163,1486.084443482328,1508.0168544602502,1468.885278238011,1497.9877966184831,1450.6879443466107,1574.8401927021293,1460.1090209230856,1546.5765847727198,1441.9711931681875,1450.6048265027857
206,1600.1577540284143,1466.8466407082353,1553.8749694052194,1492.1049212432622,1508.9143829061554,1469.2192641084969,1513.2469321568574,1511.679694500837,1539.7856857892014,1474.65272345682,1435.018911895273,1513.3408770827205,1404.2893807999471,1475.243724342352,1580.5936709712482,1500.883239211109,1445.4411331632116,1565.9165315543275,1555.592513551123,1598.5705088084226,1486.2565938593884,1431.3439803402548,1473.819369922842,1526.4392785693244,1458.7258737438658,1505.6834609074288,1445.5149642213514,1579.6222753531663,1451.4859703969782,1539.61887094281,1462.155406754586,1433.9604953047701
207,1600.1623965793485,1479.546769909346,1569.9185137338789,1492.7879577522083,1506.1963710622892,1464.7548814983581,1513.7838809144837,1510.7936390422121,1531.513846050871,1474.6302089299859,1436.9926215888534,1513.0183107365767,1402.1410493213828,1503.9651154573194,1575.1735493995118,1507.7614106633964,1445.9576786457546,1576.1020555583054,1539.6723551447167,1579.0195775973632,1488.544317537727,1423.9192883351427,1468.4070512233625,1494.0466994774654,1457.873443510028,1511.761009224597,1463.9287876713422,1584.0588688099865,1457.9196457199243,1543.0985910934312,1438.2542863492472,1444.2958214615837
208,1616.8872659657025,1476.893440993246,1562.8425770049278,1498.5882381382223,1509.710548875951,1474.7623896204882,1514.867071591333,1505.628575278554,1529.6604151294375,1482.8891816962612,1440.3899114422913,1510.3329144090842,1404.382607349709,1463.3009449217475,1586.0202669964804,1501.2960996849545,1447.656360757869,1572.3262610121096,1541.057910539358,1578.2935766515789,1486.6542767433857,1434.4741779256467,1476.6265116309173,1518.582061076944,1460.6500803810638,1494.0236405998266,1462.7764189498637,1577.5491355369857,1458.8502110902668,1537.0469991532264,1428.833301481645,1446.146627370922
209,1598.3070530370624,1474.216055733166,1549.09738387715,1509.446510620923,1496.5526041059265,1473.2550305953541,1510.2496247688466,1522.5322128913358,1538.3531910184192,1489.7223426523099,1440.9760225214384,1514.6299722717004,1401.3687708080124,1478.1544834132333,1572.9115218266813,1499.0714864933207,1453.819774767841,1565.52532834286,1548.744015207911,1581.2441212023214,1489.5893902568996,1420.477769623349,1482.9611322193264,1513.1961471697723,1465.3629938838244,1498.4899263994857,1451.8947095069286,1578.685079996584,1440.9925167064418,1540.6395052219295,1439.7520080811453,1459.7813147785005
210,1605.3555620501054,1496.4431198511186,1561.221363996582,1493.8635243241336,1491.336953957544,1478.300513020431,1509.2902605258028,1513.080259140165,1530.6756482246376,1481.8948001588049,1441.1895405298992,1512.867757694337,1395.7808958226979,1489.5240961099746,1581.0288165316774,1499.410044330404,1436.336396779015,1576.5563735363,1530.8186274362404,1578.1998332753092,1498.349766068849,1428.4690274483053,1481.654209215579,1506.962492815933,1462.293646983507,1491.8422174321893,1439.3635952513466,1574.497746810392,1448.0387013833097,1546.8192448165785,1464.0444577380986,1454.4905067407326
211,1596.8576060224134,1472.698927908673,1564.4100527863552,1502.544046106358,1499.1453454429347,1476.1508418331855,1517.3025241037662,1509.5491835086339,1541.0146382639612,1480.8838557252116,1429.3581125438666,1499.9357056577212,1393.5272003016953,1482.8977421937002,1588.173809747308,1500.5441334417005,1447.5612787017192,1587.1625482527763,1545.6988774310496,1572.3125765019513,1497.8154703132204,1430.652630389388,1482.2037736906552,1519.1998032372162,1461.9150837213974,1502.877687201907,1447.4828244913208,1574.5387871895007,1444.541742707135,1536.3886365780136,1437.1414226969052,1457.5131313083593
212,1605.3963418821222,1473.9407478963687,1557.9214387084594,1491.063380225658,1502.4009492408213,1470.9024414140551,1516.9739113563055,1499.9286044185048,1540.8611513634778,1487.1917401150477,1431.5817504006814,1529.9753480416202,1387.078588708004,1481.488949540223,1577.621012914079,1504.4445005759108,1443.145984240869,1574.8850695884764,1547.4651469393127,1589.5153169101854,1488.8351083334528,1412.7838385143198,1476.5268935910335,1503.3404186797422,1463.7704907369332,1513.8342919516397,1471.829333334807,1582.6955720192482,1455.2287077143262,1539.312080464211,1435.4797934329922,1442.5810967471116
213,1606.709993329238,1478.2659184196395,1565.5983057112962,1492.1523785575955,1492.5745581643316,1482.764744360821,1518.1036197589651,1504.8523389823467,1544.0304581456603,1489.1670849290506,1427.8800400303605,1510.7144788283777,1409.1968454243167,1478.3356779754467,1577.5675412880137,1505.5087014997562,1442.3237998101408,1571.6670183904735,1541.7290910325785,1576.728796141108,1482.7909007665953,1424.7523232905637,1478.9128655921857,1502.0778710271402,1458.6589852371415,1495.1275086554251,1460.3927576786998,1579.495016672389,1458.518914515945,1552.3217797784926,1445.7909885433985,1445.288697462507
214,1600.0448160307496,1488.0612476457482,1552.1634329511849,1488.3805261471693,1498.323743934225,1461.4223261995608,1509.2285354146072,1502.7368944200514,1531.8680675079738,1491.3332293413926,1448.5028987702744,1531.0411926989102,1389.605665283722,1475.4803429503002,1586.8908979368557,1508.2686631430938,1448.4555729042795,1584.686110740027,1534.222351491514,1570.1746222441452,1487.2108777273716,1422.9908926521175,1480.8942096433402,1505.2540366887515,1467.2138286949412,1504.8115552247439,1464.5044960388852,1577.9362838335733,1454.2256229811896,1539.035368502871,1446.5313910145842,1448.500299241846
215,1594.9319858016745,1490.1193637936997,1558.757477591511,1502.1814817158581,1487.27109367672,1477.5245915332664,1507.7215807763694,1509.6410013135442,1540.1022791010919,1487.4942354889254,1447.294202848685,1518.937327855541,1405.137879141662,1478.6329228728116,1584.9191539588041,1499.462675894805,1439.7523026195493,1575.3833252166196,1536.6632689438054,1587.7460134102832,1495.6637734445487,1412.1055955987215,1476.2056748713348,1512.2420235326779,1470.505978669048,1496.8368022761074,1449.3300025376095,1581.613955850201,1442.0801921498205,1539.088983639435,1448.7912059168157,1445.8616479584525
216,1611.5941662436824,1481.9691978441208,1558.024005093807,1489.0906590278212,1499.1985507092963,1464.656881582559,1520.3252410709413,1507.7814697434603,1534.0066518214915,1486.4900762969407,1452.0006441721125,1518.7452201104034,1407.2948539294996,1471.447633068806,1586.4165897244022,1509.0330094265003,1448.6737345646948,1573.1881591048416,1540.7974820774223,1588.4766040625807,1490.5150760886766,1419.057452819774,1469.0890771212216,1509.9343912973038,1449.277244128174,1492.71758829612,1455.888073926357,1577.7774377088745,1452.7934033557297,1539.4589755463007,1438.503585311721,1455.7768647243631
217,1605.0829501648052,1487.630059804151,1551.7112008503198,1498.8245590929973,1512.4858960678557,1463.6891252790563,1513.1688838022048,1505.6829771086966,1533.0363723417333,1492.3470060027923,1433.493292348753,1510.6533034348697,1399.007439961017,1486.9047141523924,1585.1282844572324,1493.7765121765708,1441.0248720438385,1581.5311565836448,1526.7794511137465,1586.5071809580782,1494.998956946136,1426.604125697425,1471.1206980540862,1513.3074544950243,1461.7700526925844,1513.0763479751074,1452.2505024951652,1579.2662334458232,1446.538740945791,1539.5313381653498,1437.208264813304,1455.8620465294478
218,1594.5000078158396,1481.5967595212285,1544.831715929113,1491.2975700386694,1500.4455069909184,1467.5651011533757,1524.0563280584086,1508.04675278479,1528.202245579225,1479.040734082154,1429.66625620767,1534.7621271584537,1396.2703652195464,1495.771162674772,1596.0557455086118,1501.8415115608852,1445.6196624700428,1571.7669924466147,1533.8695263344143,1587.2532696562648,1492.10185192144,1425.5049995494362,1476.9316512596076,1510.414677684037,1465.7204918936864,1492.440252894168,1448.9834116798968,1571.5299704561667,1453.1683129074577,1548.6839764199997,1451.505465760438,1450.5555963826682
219,1605.8554187254504,1483.386705035909,1569.8124255844175,1495.860861225898,1501.63013625173,1456.3194832326258,1525.908178988873,1515.6072769625152,1526.6456985446337,1476.104869280399,1441.676946326704,1518.7019356804124,1390.5804929727597,1478.9790204460078,1579.2462940266041,1495.9456511588612,1450.4347163619886,1578.6687854430274,1516.4037138771128,1573.004098033519,1488.5974285153507,1440.1255879651342,1474.3973036391892,1512.7625859813877,1474.1118671961597,1494.9283109641722,1462.2730546990504,1583.7892938109276,1452.4472320445043,1546.8027233133912,1437.6841299194655,1451.3077737918193
220,1607.68482398974,1478.6715642740119,1578.3903796464483,1498.5891259015111,1505.1404340109723,1463.5935036961523,1503.3570272964773,1501.2641602770914,1546.9413245467863,1482.5896239050733,1439.3513153631313,1517.8875857170165,1396.7785153493162,1476.055974584897,1565.721602393303,1502.1779501709286,1444.7857330212112,1575.8998515713115,1554.7954263570443,1577.517451581561,1489.4867436856734,1429.2435344656644,1470.5193478736714,1518.1958277285262,1464.9739108516276,1489.1976603758708,1451.356723320223,1575.209780882249,1454.7723161323424,1546.8956709060942,1449.1838057235848,1443.7713044004881
221,1609.0695865569567,1474.3546461927633,1566.2463031233892,1505.5316533676573,1500.5672385265832,1474.939145462997,1523.42745372458,1521.9117753569549,1523.2034038876195,1479.5980330688271,1433.7269807591945,1524.9504968531646,1399.796260647642,1472.9505844264763,1582.967615279601,1509.2507672989589,1445.0130961165423,1569.3364964637603,1529.183415636023,1587.13961675942,1485.8139328748443,1431.0401086134068,1464.4250967741618,1504.022015947697,1460.4808657397707,1495.8868558492302,1454.0924573974403,1579.4688562429951,1455.3750052745133,1546.2644229279674,1437.642885928712,1452.32292692015
222,1607.7829844700143,1469.6499618784874,1557.1256604892194,1501.4842874925153,1500.9350196513765,1466.567119150466,1518.7143139825712,1513.7561951970104,1541.7679500561087,1497.1802927354922,1445.8978658440742,1518.1135957135962,1392.2133944951363,1480.6050613364055,1585.7226298851585,1496.0070444610512,1434.3661771556162,1568.7522457383864,1548.4005619258044,1579.783340250597,1493.5009640330354,1427.1614708219886,1463.5045680671974,1520.4709225068066,1460.5664459365435,1502.640143895368,1447.8196673466423,1581.6109027838986,1441.9333648947932,1533.1889669707734,1446.6969637860936,1456.0799170477721
223,1607.0280569392353,1481.1287951218949,1555.9783950342821,1483.2898162726701,1506.5374494106702,1466.0861773122529,1514.47854067208,1510.8354099686762,1534.5867178251856,1485.4169101053044,1444.584788490367,1517.704757023133,1402.961233346088,1476.0961644472109,1577.3737887821014,1494.0991223360345,1450.4411182981478,1573.6480562805014,1535.854104096848,1589.5669443901975,1481.408042853294,1421.8323201001394,1469.1386869500789,1508.1153121692785,1452.917940360615,1507.4680389831992,1457.478731277915,1583.0262678464537,1453.071826721752,1543.479168795511,1455.1624491111197,1459.2048686777628
224,1611.6342830225076,1483.423182024366,1558.06348091132,1474.5441973359698,1501.8358686194083,1455.3223656999453,1522.2016676417534,1526.6519701904263,1533.8930712722301,1481.7963117864422,1438.5601063791594,1510.6608400915609,1393.7491729766589,1470.596375643937,1589.4671358834314,1495.2631848554815,1441.384142237388,1564.501981040769,1526.0861610451561,1591.5624856555935,1497.5900755081557,1437.647245010729,1474.2093453619632,1530.5731412210305,1467.816874393657,1498.3347670607618,1451.9357578955394,1579.2459233804393,1456.2342456868382,1539.5162766556946,1443.324297610535,1452.3740659011517
225,1595.2134112322447,1473.9551957127123,1553.8859749084854,1495.4579714403021,1506.2982758049238,1488.5437304760105,1514.0112916008763,1519.3533598012207,1528.852553591297,1480.3088431648362,1430.23167155729,1517.9674104734663,1397.4021224134915,1478.7257872619434,1590.2246679301177,1495.5550171731109,1439.5865187334764,1579.7664014893878,1543.137728097846,1585.1559066918696,1486.9464812966512,1425.5150769887127,1486.2092928832985,1500.7083721625797,1471.2127660364456,1487.5239512601065,1460.8722937449377,1585.6558980548616,1449.92806811482,1539.8942657035575,1444.8527170886198,1447.0469771105004
226,1600.1546025511666,1484.9476394419955,1569.4981918572971,1494.0515006339904,1508.2768587982607,1468.4311551555081,1511.5583933825767,1515.1576180122331,1520.5083563255255,1487.6304013454546,1448.512487945802,1508.137787933733,1408.0680128306606,1487.25933598408,1582.7375832032014,1499.8300782805277,1436.9992316810926,1576.8503048485604,1535.562879455692,1595.34128019346,1484.8866848435864,1417.653174244265,1475.5613582830472,1507.6094464011042,1465.731846328056,1494.5276921677546,1451.5387578808632,1578.4674267554508,1456.0700023003967,1537.485253276239,1447.993269559038,1442.9613880993804
227,1608.5259855387867,1493.4772284662504,1568.6295825856866,1496.4634404716498,1507.8197107647923,1468.3175228255536,1511.1023843132043,1504.8886488941996,1534.7674203932575,1477.1422864339481,1433.6058774969117,1515.3147492063913,1403.1796642376146,1475.6204180252057,1578.0808780393988,1497.6531972964503,1449.8264079181693,1570.7649393339234,1534.8588851359189,1585.431516053608,1478.6981655852728,1439.9119942363382,1476.6762152926524,1505.9368802534718,1468.1959331362377,1497.601966448924,1450.7866148087971,1581.9031050231797,1445.45267757629,1545.4724575776,1438.8106779961374,1455.0825686341782
228,1615.695554762718,1491.400910470742,1559.3181449990968,1489.7347323465629,1505.4200211765333,1490.442647548453,1508.842181792773,1511.3735791589097,1532.2874065047383,1483.0130371643952,1438.4275006179446,1524.289184418687,1400.2282712796502,1491.4897848070964,1590.1266889619599,1496.7072004124882,1441.5184535431931,1568.9780433984827,1533.3061537142323,1585.6292779029943,1489.9012800896262,1421.780456051181,1468.4024252996048,1515.247101607864,1448.265013890998,1496.3615425461762,1447.2939824257844,1587.16509598515,1443.6143408009173,1534.723807693421,1444.256885631156,1444.75929299647
229,1607.5822663839256,1479.3361749547773,1567.9823117050717,1492.1440838814674,1510.4243721960136,1462.7847418159347,1519.478968156771,1501.3376490602282,1524.8823170951352,1485.5618396902685,1442.3024578997622,1509.9962172657429,1384.8232682634546,1478.2042623403313,1586.120863408155,1507.997902462469,1424.275654119607,1583.4919675047126,1550.545629627748,1579.4789250195452,1483.9288503517882,1422.3303957130704,1471.1111614159581,1509.578669338343,1468.4786360604244,1507.911986451171,1473.0583799745777,1584.8684190636639,1450.1571148218043,1536.6578973711821,1442.9708560434385,1450.195760543458
230,1596.8015961524654,1477.1891115831834,1555.7643023663836,1490.608023257704,1500.7141022168116,1469.8763550354436,1517.2555270485075,1509.0818771287709,1530.6151646485594,1490.6021350518267,1445.6905612026464,1503.564629531068,1401.4937274376036,1478.4752107436102,1580.7703739132298,1504.6970699339927,1447.3590291029723,1588.4689702485368,1530.9506767942814,1586.6604784822184,1485.007323936824,1421.0635520820363,1486.4463683807423,1512.201342420803,1450.8213957307496,1497.906481504332,1461.6464341453882,1576.319280447927,1455.02018933614,1554.399930306074,1439.3790173102693,1453.1497625188983
231,1597.9214529020444,1476.834032377331,1564.950419840817,1494.8846553017213,1508.2214613566548,1497.9506931899298,1513.4986968789244,1510.4651618026737,1518.5129966090603,1492.8836570018198,1439.0881538005367,1510.458012964973,1407.0139165120738,1485.550481662767,1584.9272565460637,1497.6814132947593,1442.6107865654765,1570.3392657215347,1532.8008391627234,1575.7108131170646,1484.9164415250634,1425.2497556300293,1465.9776753068656,1516.2188575489502,1477.0792325183206,1497.3372290085188,1463.0501440679573,1570.7862220537081,1444.8516842839276,1544.1723192496286,1438.6582610864896,1449.398011111592
232,1595.8292457482778,1477.9626480050852,1569.21461203252,1490.4763296651176,1508.4179779847666,1474.2503028369165,1516.9145114039368,1508.0811811475737,1524.0965965996345,1476.83305878749,1432.948206670082,1511.1393587487084,1388.7704850249881,1484.6506595393716,1567.1710363361208,1500.231420869964,1449.6865065233446,1576.5752043563377,1537.945718641211,1584.7223802795795,1487.5373614320686,1438.17397782866,1465.1169536212035,1519.9754864113672,1471.4036332064006,1505.3381747775086,1462.9683190650321,1574.4782614835472,1446.0286781757156,1537.6871024758889,1450.18347470467,1465.1911356169107
233,1616.6064946585584,1484.4845173267222,1565.4566803557213,1497.8721476303033,1506.087400059256,1465.9859066803679,1516.221642196057,1512.1298379290072,1533.9541614606997,1478.9081041587986,1437.9180076592852,1519.89855700705,1390.1206285172568,1485.4136950025086,1586.478603681317,1489.9718230605329,1458.7133580235723,1565.4212691268178,1526.6406407778486,1584.9305172039897,1490.714665921512,1421.292684855134,1491.4442652704229,1499.9144551767465,1471.6090038475736,1495.157111274261,1450.8380283126157,1572.240018467878,1445.6817332904259,1546.112011681973,1442.2239638939536,1449.5580654918335
234,1607.3387780349049,1475.981536406446,1546.809311579487,1493.319501219594,1505.4458293035445,1473.1972203229361,1518.0203675335588,1521.4769596124677,1524.0175256889604,1491.343026756028,1436.5983862991588,1506.6911811988357,1398.240663813351,1485.0498315659631,1577.3574082868026,1488.8779878297005,1454.1589729018547,1582.2601063276431,1552.330552840473,1588.0719479667755,1488.0410202811788,1423.153235938216,1476.8848144832593,1500.188172201051,1450.798935537345,1509.0475771480908,1462.3580897425036,1579.0203416138236,1460.0929198267702,1535.8076121231352,1440.1743438120952,1447.8458418040457
235,1614.6308596323352,1483.7005236629489,1554.005662766825,1496.3535072751133,1505.1080725641248,1466.215678549401,1520.682964426575,1506.621415279677,1526.4742337475282,1496.797693588497,1438.5732739083064,1516.602417732256,1393.219033194011,1494.0929651907536,1585.3909092365031,1507.6343137997135,1456.7488113885145,1582.3899436494114,1522.6947027194442,1583.1246644372686,1496.5496540788524,1428.1007455767615,1467.0663198111965,1512.6195866134553,1465.7416556987644,1510.3877201567107,1458.898536948805,1578.9033468039397,1436.890597126759,1531.0589387200146,1424.1034212181785,1438.6178304973546
236,1613.4127242034826,1486.517722153152,1560.0063891592035,1493.023775414207,1509.2493956772576,1480.8748962895797,1509.4070670416413,1519.9374736510015,1538.6275791208195,1490.6687612471117,1430.2903795257196,1510.2896438825828,1405.4684490865009,1473.1193365986578,1575.3637783526926,1507.6593059379047,1437.627857934467,1572.590019297038,1541.5250968005907,1592.5295902027713,1492.0120022004069,1430.9710847698348,1468.9065503712172,1521.154305758841,1467.065431294135,1495.5047688436186,1465.8602762745884,1562.2588080133705,1444.4573185747188,1528.0497810348413,1438.3810820724689,1437.1893492155768
237,1616.8851891124136,1483.8469054744767,1547.4404049133086,1496.8610769675347,1501.4765535456197,1491.1842115193228,1512.4434686881257,1511.5329045473995,1535.1608503621303,1475.7035806841686,1442.6385366871086,1521.7057209931945,1392.0375010774885,1493.5061646837144,1576.7846020982838,1506.1047380956904,1445.8671399255056,1575.2368157508595,1533.2312511500309,1585.6479827761125,1483.1377183361885,1418.0588147938806,1476.0335767444114,1510.5951880498592,1453.7083787254617,1517.8792106060182,1454.7071202347017,1577.4470687239507,1426.6506350936804,1540.596390900105,1443.3620882114608,1452.528210527792
238,1603.5069572786267,1472.1066600769536,1559.6351932699674,1508.5532605403216,1499.4754414474078,1479.3489496695092,1515.022584304519,1514.3795803526164,1526.360667420614,1486.8214555429051,1423.050589843026,1511.71391695663,1408.3645504425097,1479.5112802225528,1568.1846897015748,1498.9729484405511,1451.4644314891875,1573.4918216446974,1528.1024283463978,1575.8759810725667,1495.1463546383939,1425.2932358512385,1475.0467171696694,1507.5761186087325,1460.9109359010165,1508.185422865113,1472.2801466307958,1573.614337754953,1451.3300100039978,1550.2254366930981,1441.8930503381782,1454.554845481678
